ID,Title,CompanyName,FundRaiseAmount,RaisedFundAmount,InvestorsCount,ExpectedReturnRate,CollateralType,Duration,FundRaisingEndDate,PlatformID,PlatformName,PlatformCode,URL,BannerURL,PlatformWebsite
670eaaec8337a67c686b9611,قسمت 19 کارمانی - فروش شارژ سیم‌کارت به PSP,رایان پی دانش سنج,250000000000,250621325000,424,45.000000,ضمانت‌نامه تعهدپرداخت اصل سرمایه,12 ماهه,2024-11-13T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=670eaaec8337a67c686b9611,https://carinx.ir/files/4266823174bb5002f19308add90e4ede42ec6ce9f1ec317d926b5dbb825e4b1e.jpg,karencrowd.com
67276cea13b0542660526b15,تأمین سرمایه در گردش تامین مواد اولیه شعب جان اسنک,رستوران های زنجیره ه ای زندگی خوشمزه ایرانیان,150000000000,150000000000,391,45.000000,اصل سرمایه سرمایه گذاران با ارائه ضمانت نامه از سوی صندوق حمایت از سرمایه گذاری زیست فناوری با کد سپاص 1264814031188237 صادر شده و تا تاریخ 1404/07/28 معتبر می باشد و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است.,12 ماه,2024-11-12T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=67276cea13b0542660526b15,https://carinx.ir/files/5564c4b33402f27af33f9e1a716d6f1e7c555d576473e48df17d05168453c5dc.jpg,ifund.ir
6720961bf70650aa4047dc7d,تامین سرمایه در گردش شرکت عالیفرد جهت تولید و فروش آبمیوه سن‌ایچ,عاليفرد,250000000000,250000000000,70,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-11-11T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=6720961bf70650aa4047dc7d,https://carinx.ir/files/e3041d932ae9421a7418a2e4c6ac1f261a689153063f72d86af09f007395716d.jpg,ibcrowd.ir
670bb3521704a3cc62736bea,تامین سرمایه در گردش جهت تولید مواد پلیمری عامل دار,پردیس گسترش اسپادانا,250000000000,250000000000,488,42.000000,اصل سرمایه,دوازده ماهه,2024-11-11T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=670bb3521704a3cc62736bea,https://carinx.ir/files/4c887ff8af30d045fc2866c0444b07db660eed852e2e45573df5de5d5813a175.jpg,hamafarin.ir
671a64cdb3c475dcbcc301b1,تامین سرمایه در گردش تولید میلگرد,نورد میلگرد کاسپین,250000000000,250000000000,813,42.000000,ضمانت‌نامه تعهد پرداخت,12 ماه,2024-11-11T20:29:00.000Z,671920fb2beca8e06873b117,دونگی,dongi,/api/fund-raises/resolve?id=671a64cdb3c475dcbcc301b1,https://carinx.ir/files/81000daca6a5e5bf613ba0d2ee5667aecf8332d57eb9051428ca8cc33d73dafe.jpg,dongi.ir
670eaaef8337a67c686b9639,تامین سرمایه در گردش تولید دستگاه‌ های همودیالیز  ای تی اف 1022 کراس,آریا طب فیروز,150000000000,150000000000,83,45.000000,ضمانت نامه شخص ثالث + چک متقاضی,12 ماه,2024-11-10T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaef8337a67c686b9639,https://carinx.ir/files/81ff1a01e62f04b8309cc05f0825fa23c9b47d14591f8d5d7edffcfe41b4aabc.webp,novincrowd.ir
670a6be26a837a59389ec9ed,تامین سرمایه در گردش لازم جهت تولید جعبه مقوایی,ترام چاپ سپاهان,250000000000,250000000000,308,41.000000,اصل سرمایه,دوازده ماهه,2024-11-10T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=670a6be26a837a59389ec9ed,https://carinx.ir/files/7bb1ac4229048d4e8454a84ff93b16f3ed309c50ecfc1e67b11f1862b5219b61.jpg,hamafarin.ir
67162d398b0f3f8a7ab17695,تأمین سرمایه در گردش تولید و فروش انواع اوراق فشرده چوبی با روکش هایگلاس,صالح چوب سپاهان ,250000000000,250000000000,157,39.000000,ضمانتنامه تعهد پرداخت بانکی,12,2024-11-10T03:30:00.000Z,66654ff356281b865f07d8e3,کاریزما‌,charisma,/api/fund-raises/resolve?id=67162d398b0f3f8a7ab17695,https://carinx.ir/files/6c9c5a0ffaae67c2a04797143a1ae2207f0dd098979850335ab0b3e822414e53.jpg,crowd.charisma.ir
671e396ee13721682a1b8539,تامین سرمایه در گردش شرکت گلرنگ فرش بیدگل جهت توليد و فروش نخ اکريليک," گلرنگ فرش بیدگل",500000000000,500000000000,81,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-11-09T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=671e396ee13721682a1b8539,https://carinx.ir/files/6d336cf2f1fbddcf0c089471ac59d55280d3681c96f3e26bb94bd14003121497.jpg,ibcrowd.ir
671d12202329a3bd4228b777,تامین سرمایه در گردش شرکت پایدار پلیمر اوژن جهت تولید و فروش انواع پروفیل‌ و طلق‌ مهتابی,پایدار پلیمر اوژن ,150000000000,150000000000,40,34.000000,ضمانت نامه تعهد پرداخت - ضمانت بانکی,12 ماه,2024-11-09T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=671d12202329a3bd4228b777,https://carinx.ir/files/98532cc2156615adf36623d6bb6c783a83007e9097e4482a097d666dae26e505.jpg,ibcrowd.ir
671d12202329a3bd4228b77b,تامین سرمایه در گردش شرکت آژند فناوری ایساتیس جهت خرید و فروش کابل و تجهیزات خانه بازی,شرکت آژند فناوری ایساتیس,250000000000,250000000000,51,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-11-08T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=671d12202329a3bd4228b77b,https://carinx.ir/files/a81f4038b98546c05622289c517ddfdc0702d4174ec6417c1b8cea40288ead1e.jpg,ibcrowd.ir
671d12202329a3bd4228b779,تامین سرمایه در گردش شرکت تندیس پروتئین وطن جهت توليد و فروش محصولات گوشت گوسفندی,تندیس پروتئین وطن,250000000000,250000000000,16,34.000000,ضمانت بانکی,12 ماه,2024-11-08T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=671d12202329a3bd4228b779,https://carinx.ir/files/d8f3b868bcb1dca38c78424c3cd9d2d735fb760f16c22e0b27b2a5f28c6eafa6.jpg,ibcrowd.ir
6720b949bb7db693019a8f37,تامین سرمایه در گردش جهت تولید و فروش غذاهای ایرانی,مجموعه رستوران های عمارت وکیل,250000000000,250000000000,542,45.000000,ضمانت‌نامه طرح از سوی بانک ملی ایران با کد سپام 0350103637286949 صادر شده که تا تاریخ 1404/07/22 معتبر می‌باشد و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است.,12 ماه,2024-11-07T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=6720b949bb7db693019a8f37,https://carinx.ir/files/5f6e5ccf24ab3c7144ae896f722a7c13b701a9893367c1ff4ec0b32d15eaf7ee.jpg,ifund.ir
67081637dac873e77a7def33,تامین سرمایه در گردش جهت تولید کود ارگانیک هیومیک اسید بیولوژیک,زیست فناور هانا,150000000000,150000000000,266,42.000000,اصل سرمایه,دوازده ماهه,2024-11-07T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=67081637dac873e77a7def33,https://carinx.ir/files/2f0f6d3c9792b1ae6c1106a9b6e9a1e8aead809b17bfb28c2e487122abde7afa.jpg,hamafarin.ir
671f75d468bd6da3887495de,تأمین سرمایه در گردش جهت تولید انواع قرص جوشان (زینک پلاس، منیزیم، ویتامین سی 1000 میلی گرم),باران سلامت فارمد,70000000000,70000000000,159,45.000000,ضمانت¬نامه صادر شده از سوی صندوق فناوری نانو با کد سپاص: 1224814031188633 که تا تاریخ 1404/07/25 معتبر می‌باشد  و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است.,12 ماه,2024-11-06T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=671f75d468bd6da3887495de,https://carinx.ir/files/cc69d9a50d735602a4597fe44d231a3f9dceb3979ced848538a670ec35283617.jpg,ifund.ir
670510c507378e68e0e99201,تامین سرمایه در گردش لازم جهت تولید فرش ماشینی,صنایع فرش گلسار کاشان,150000000000,150000000000,320,41.500000,اصل سرمایه,دوازده ماهه,2024-11-06T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=670510c507378e68e0e99201,https://carinx.ir/files/accf50b27edbae5221b3c59ce7c292a4d2539a1c646a91558deae8e11fcf96a5.jpg,hamafarin.ir
6704ca8717ea1e327e7b5b57,قسمت 18 کارمانی - تولید پایدارکننده‌های غذایی گوشتی و لبنی,تولیدی شوآن گروه پارسه,250000000000,250000000000,279,43.000000,ضمانت‌نامه تعهد‌پرداخت اصل سرمایه,12 ماهه,2024-11-06T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6704ca8717ea1e327e7b5b57,https://carinx.ir/files/b6774a6aca222cf77cd7c7b32092ce5e6e376bb501c0a6907c4b723a88339292.jpg,karencrowd.com
670eaaef8337a67c686b9636,تامین سرمایه خرید ماشین آلات و تجهیزات جهت افزایش ظرفیت تولید خشکبار,صنعت خشکبار و حبوبات کوروش,250000000000,250000000000,31,42.000000,چک متقاضی نزد عامل,12 ماه,2024-11-05T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaef8337a67c686b9636,https://carinx.ir/files/44fd78f495959443c4a22121dc071fbe55deaeb3d80bed018e68f96f37451129.webp,novincrowd.ir
670387079de73352bceae583,تامین سرمایه در گردش لازم جهت تامین محیط کشت، مواد اولیه و نهاده های گلخانه فاز دوم,کشت و صنعت مهرگان,250000000000,250000000000,117,43.000000,اصل سرمایه,دوازده ماهه,2024-11-05T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=670387079de73352bceae583,https://carinx.ir/files/4c615939f72c8bbd7ce09d12bf45afe43de40a50ce571487938a4369b62b511c.jpg,hamafarin.ir
672234ea53ecc40c8ecaecf9,تأمین سرمایه در گردش خرید محصولات الکترونیک و رباتیک,نوآوران رباتیک شریف,50000000000,50000000000,172,42.000000,,,2024-11-04T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=672234ea53ecc40c8ecaecf9,https://carinx.ir/files/88821ef5efc5dd911020d77fa7a8be7bd5902e24bacc9e32777afb775aeabcbf.jpg,halalfund.ir
671ff4590c346e600a72c2d0,تأمین سرمایه در گردش جهت خرید دانه روغنی سویا,صنایع غذایی سودا طلایی شمال,250000000000,250000000000,448,42.000000,,,2024-11-04T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=671ff4590c346e600a72c2d0,https://carinx.ir/files/348f2e53551026a9a20a9ca666a77b3e4bd47a9bca7be94dcf459b4501bd873a.jpg,halalfund.ir
67178ce571551e7c3fad8c2a,تامین سرمایه در گردش شرکت نساجی ایران ریس البرز جهت توليد و فروش انواع نخ رنگی,نساجی ایران ریس البرز ,250000000000,250000000000,67,34.000000,ضمانت بانکی,12 ماه,2024-11-04T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=67178ce571551e7c3fad8c2a,https://carinx.ir/files/bb99c651dead0fea56ebb9514784793add02ffcc36ea6dbd05662eb8d1a85d35.jpg,ibcrowd.ir
670251a871d4cd0538125d1c,تامین سرمایه در گردش لازم جهت احداث پست برق 63 کیلو ولت جمکران,فنی و مهندسی یکتا نیروی خاور,250000000000,250000000000,349,42.000000,اصل سرمایه,دوازده ماهه,2024-11-04T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=670251a871d4cd0538125d1c,https://carinx.ir/files/a1d1c61ee7c77cec30abaeeec3b6b5215702f4e93b11e67754702837e9179407.jpg,hamafarin.ir
6717317c2f5fa4885b592d00,تامین سرمایه در گردش شرکت فرامید تجارت جهت توليد و فروش ام‌دی‌اف روکش‌دار پی‌وی‌سی,فرامید تجارت,250000000000,250000000000,13,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-11-03T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=6717317c2f5fa4885b592d00,https://carinx.ir/files/f1951416e3f8b4c8305c806f2d73ad3378519c625e3f133dec449db9bcb3ce3a.jpg,ibcrowd.ir
6713bb8bc7efa29e39f87d7f,تامین سرمایه در گردش شرکت جهان افروز جهت تولید و فروش ماشین ظرفشویی و ماشین لباسشویی,جهان افروز ,250000000000,250000000000,67,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-11-01T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=6713bb8bc7efa29e39f87d7f,https://carinx.ir/files/6fd03edb4a37055d819e59f9ecfd681e5b41686f81099735f9a08fca35ff85a5.jpg,ibcrowd.ir
671e5c8a4abfa567db3f0c0b,تامین سرمایه جهت اجرای پروژه لاهیجان,گروه توسعه اقتصادی آینده اندیشه ایرانیان,35500000000,35500000000,150,41.000000,,,2024-10-31T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=671e5c8a4abfa567db3f0c0b,https://carinx.ir/files/79c88dfd6f731bcf42e609b46703bcbaf7fcc1770c71ce6dfcef0dcf0cdae357.jpg,halalfund.ir
66fd20c0cc2249ab608e30a9,تامین سرمایه در گردش لازم جهت تولید برد الکترونیکی لوازم خانگی,کیاصنعت کاران آسیا,150000000000,150000000000,202,40.000000,اصل سرمایه,دوازده ماهه,2024-10-31T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=66fd20c0cc2249ab608e30a9,https://carinx.ir/files/141cab209a25145f4c34f0f5a47ac8a63ebcbdadfd92db9112f2b0cfd0b61b9d.jpg,hamafarin.ir
670eaaf08337a67c686b9649,تامین مالی در تولید و فروش 27،500 ست چرخ‌ دنده نیسان,دارکوب سپهر آسیا,100000000000,100000000000,50,47.000000,ضمانت شخص ثالث + چک متقاضی نزد عامل,12 ماه,2024-10-30T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaf08337a67c686b9649,https://carinx.ir/files/d732d0fc76d81c8d2f0bbf8361f55d595151e446890cdefff9aac64edb6dcdec.webp,novincrowd.ir
66fbeb613815f428c14a3169,تامین سرمایه در گردش لازم برای تولید و بسته بندی فرآورده های شالی,بازرگانی برنج مسعود فریدونکنار,250000000000,250000000000,338,41.000000,اصل سرمایه,دوازده ماهه,2024-10-30T20:30:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=66fbeb613815f428c14a3169,https://carinx.ir/files/4d000b8388fa699b7ab68ed55781b42676b7904c592b7ea9382d05badc78c70a.jpg,hamafarin.ir
66fba526017b04343f417875,قسمت 17 کارمانی - اجرای پروژه مسکونی شهر قم,عمران توسعه بلوا ندا پی,250000000000,250000000000,298,44.000000,ضمانت‌نامه تعهدپرداخت اصل سرمایه,12 ماهه,2024-10-30T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=66fba526017b04343f417875,https://carinx.ir/files/1fc396d7d112cd1dc38e7316399599c3391b287736e90cbb7fc0a9ba4488aa66.jpg,karencrowd.com
6713a679df2ace299b67a845,تأمین سرمایه در گردش جهت تولید برد الکترونیکی یخچال,صنایع صبح پارلار آسیا,100000000000,100000000000,281,45.000000,ضمانت¬نامه این طرح از سوی صندوق پژوهش و فناوری استان آذربایجان شرقی با کد سپاص: 1574814031180379 صادر شده و تا تاریخ 1404/07/01 معتبر می باشد و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است.,12 ماه,2024-10-28T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=6713a679df2ace299b67a845,https://carinx.ir/files/bee9081aae50c59ad9a08da6bd094367e86c7aa5ddb466cfffa23257925ad39e.jpg,ifund.ir
670eaae48337a67c686b9565,تامین سرمایه در گردش شرکت زرین صنعت سرو جهت توليد و فروش انواع تن ماهی,زرین صنعت سرو,250000000000,250000000000,78,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-10-28T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=670eaae48337a67c686b9565,https://carinx.ir/files/0cc40cdece16815f7af8d9b0e520322c3193f7c4134b3f29310e0a9b406bf41c.jpg,ibcrowd.ir
670eaae48337a67c686b9563,تامین سرمایه در گردش شرکت تندیس پروتئین وطن جهت توليد و فروش محصولات گوشت گوساله,تندیس پروتئین وطن,250000000000,250000000000,15,34.000000,ضمانت بانکی - سایر,12 ماه,2024-10-28T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=670eaae48337a67c686b9563,https://carinx.ir/files/24592c184b619fa19ea2026c66e9585e373f95436eb9e91468826eeac79cd9e6.jpg,ibcrowd.ir
670eaaef8337a67c686b9642,تامین سرمایه در گردش جهت فرآوری و تامین و بسته بندی و عملیات تبدیلی در خصوص مواد غذایی,بیسان سام یزد,250000000000,250000000000,112,43.000000,ضمانت‌نامه تعهدپرداخت بانک ملی ایران,12 ماه,2024-10-27T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaef8337a67c686b9642,https://carinx.ir/files/819910438389c84140ab4b71aa003c48e8379d90a27d7700f5aba3b784fc594a.webp,novincrowd.ir
6710a5fd9c03566783ffddb4,تامین سرمایه در گردش واردات پریمیلد لابراتواری,نگین ماد اطلس(سهامی خاص),250000000000,250000000000,0,35.000000,تضمین اصل‌ سرمایه به همراه تعهد بازخرید توسط متقاضی در سررسید,12,2024-10-24T20:30:00.000Z,6710a50101b4f1cf53540c9b,پولسار,pulsar,/api/fund-raises/resolve?id=6710a5fd9c03566783ffddb4,https://carinx.ir/files/e6f75d2862a18bf0f2cdc01374bb6d092a9ebdbbc4aea39cecc6551ede35e510.jpg,pulsar.ir
671770aefb4c1f001ad7264b,تأمین سرمایه در گردش جهت تولید کود بیولوژیک(زیستی ریشه‌زا),الوند دانه خمین,106000000000,106000000000,121,42.000000,,,2024-10-23T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=671770aefb4c1f001ad7264b,https://carinx.ir/files/753113f1eb28fdb1e0546ae6415b2dc2108077114f221c5bd086d59ff6b0a112.jpg,halalfund.ir
66f25c8ec863600a40d5ec67,قسمت 16 کارمانی - تولید و فروش محصول سپید کومبو,توسعه فناوری سپید سیستم شریف,150000000000,150000000000,391,44.000000,بیمه اصل سرمایه توسط صندوق نوآوری و شکوفایی,12 ماهه,2024-10-23T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=66f25c8ec863600a40d5ec67,https://carinx.ir/files/b736f5fda45f8214c0158308ee62de124e4f46f1f756002612c3726dd25f267d.jpg,karencrowd.com
66fa99d5f9ee48a9eee14fe2,تأمین سرمایه در گردش چاپ و نشر کتب کمک آموزشی,نشر توسعه خیلی سبز ,150000000000,150000000000,135,37.000000,ضمانتنامه تعهد پرداخت بانکی,12,2024-10-20T03:30:00.000Z,66654ff356281b865f07d8e3,کاریزما‌,charisma,/api/fund-raises/resolve?id=66fa99d5f9ee48a9eee14fe2,https://carinx.ir/files/d2e7ff4b9a7cc4f7a345144acbb50209a86d1b3770e750e2ba6df92410632404.jpg,crowd.charisma.ir
6702a6151f05300af8ba1cad,تامین سرمایه در گردش شرکت پگاه شعله خراسان جهت طراحی و تولید انواع برچسب گرافیکی,پگاه شعله خراسان,250000000000,250000000000,72,34.000000,سایر,12 ماه,2024-10-19T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=6702a6151f05300af8ba1cad,https://carinx.ir/files/d47e300e2cdcccda716546b438476f2b9d9c71a5fa1064c4ccc96f04730660a1.jpg,ibcrowd.ir
670eaa78406e4b01c850a612,تأمین سرمایه در گردش جهت تولید و فروش انواع گز بادامی آنی تک,آنی تک اصفهان,210000000000,210000000000,226,42.000000,,,2024-10-18T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=670eaa78406e4b01c850a612,https://carinx.ir/files/b44aa9b6947ef17a391928961e71b8d0e0167ee8eb6fe9bb31ab5e9e308c9aa8.jpg,halalfund.ir
6706776f1110e7943c69080a,تأمین سرمایه در گردش جهت تولید پایه گل رز پیوندی,انبوه کشت اصفهان,100000000000,100000000000,236,44.000000,ضمانت¬نامه صادر شده از سوی بانک کشاورزی شعبه فلاورجان با کد سپام: 1007003608232648 که تا تاریخ 1404/06/27 معتبر می¬باشد تضمین شده و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است.,12 ماه,2024-10-18T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=6706776f1110e7943c69080a,https://carinx.ir/files/a5ef2d8fa030eb38319933a28b9774cb38549c871de8d8da0077089d5f84d163.jpg,ifund.ir
670eaaef8337a67c686b963f,تأمین سرمایه در گردش خرید تجهیزات خط تولید و بسته بندی و فروش انواع چای,هستی آرین تامین,250000000000,250000000000,29,42.000000,چک متقاضی نزد عامل,12 ماه,2024-10-17T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaef8337a67c686b963f,https://carinx.ir/files/a9e1863a7a117da7a84747f21ac3759650a7010b76066a7b991748ea907a618d.webp,novincrowd.ir
6710a5fd9c03566783ffddb6,تامین سرمایه در گردش به منظور واردات کیت های جراحی دندانپزشکی,نگین ماد اطلس(سهامی خاص),250000000000,250000000000,0,35.000000,تضمین بانکی اصل‌ سرمایه به همراه تعهد باز خرید توسط متقاضی در سررسید,12,2024-10-16T20:30:00.000Z,6710a50101b4f1cf53540c9b,پولسار,pulsar,/api/fund-raises/resolve?id=6710a5fd9c03566783ffddb6,https://carinx.ir/files/38672f17ad07f343e112807779dc00ab4364d21d93429b26761acafcda361994.jpg,pulsar.ir
670eaaf08337a67c686b9654,تامین سرمایه در گردش احیای چاه های کم بازده نفتی,هیربد نیرو,250000000000,250000000000,64,48.000000,ضمانت شخص ثالث + چک متقاضی نزد عامل,12 ماه,2024-10-16T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaf08337a67c686b9654,https://carinx.ir/files/c742d1b462f6d116c7ae01e337cdb0e13b21138c465e6170f839cdd777baf713.webp,novincrowd.ir
670eaaef8337a67c686b963c,تأمین سرمایه در گردش جهت تولید، سورت و بسته‌بندی برنج سفید,شرکت کشت و صنعت برنج کوروش,250000000000,250000000000,30,42.000000,چک متقاضی نزد عامل,12 ماه,2024-10-16T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaef8337a67c686b963c,https://carinx.ir/files/2ab12eec5a28dac6a00b39840bd4766e86ab247d0d4e3bc86ef9e504b6326af1.webp,novincrowd.ir
670be31283de50f5902d9d56,تأمین سرمایه در گردش جهت صادرات گرید ظروف یکبار مصرف,شرکت توسعه کسب و کار هوشمند سهند ایرانیان,183000000000,183000000000,263,41.000000,,,2024-10-16T20:30:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=670be31283de50f5902d9d56,https://carinx.ir/files/e13a4bbdcf949798fe4cb9ea6a09bdd91786af6d090aa29116e3569e662cecb0.jpg,halalfund.ir
66fd52121ef3e446f3f4d6d8,تامین سرمایه در گردش شرکت ابیان فارمد جهت توليد و فروش انواع محصولات دارویی,ابیان فارمد,250000000000,250000000000,39,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-10-15T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=66fd52121ef3e446f3f4d6d8,https://carinx.ir/files/2af203a338e5a875f33d42a851b905aa066e40dcde40f241830244a16b7f7f7c.jpg,ibcrowd.ir
66e84102c4aba897654cf731,قسمت 15 کارمانی - تولید و فروش محلول همودیالیز,داروسازی فاران شیمی,250000000000,250000000000,107,42.000000,ضمانت‌نامه تعهدپرداخت اصل سرمایه,12 ماهه,2024-10-15T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=66e84102c4aba897654cf731,https://carinx.ir/files/7d0d7ae1dacaf28f76f45e14d5496b38c355f0369df761bd32b86993c779f3b5.jpg,karencrowd.com
66fd2822e2543b2a33cf8e24,تامین سرمایه در گردش شرکت مجتمع فولاد آذرآبادگان ارس جهت تولید و فروش شمش فولاد اس پی5,مجتمع فولاد آذرآبادگان ارس,250000000000,250000000000,54,34.000000,ضمانت بانکی,12 ماه,2024-10-14T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=66fd2822e2543b2a33cf8e24,https://carinx.ir/files/32f108edb91161032fefdf338934bae6c56740bf4a729c6b28b851dfd31be6a0.jpg,ibcrowd.ir
66fc0e92ad4f769279fcaa16,تامین سرمایه در گردش شرکت توسعه تجارت ثنا گستر ایرانیان جهت خرید و فروش تلویزیون، جاروبرقی و فریزرصندوقی," توسعه تجارت ثنا گستر ایرانیان",250000000000,250000000000,52,34.000000,ضمانت نامه تعهد پرداخت,12 ماه,2024-10-14T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=66fc0e92ad4f769279fcaa16,https://carinx.ir/files/67ee0d895eafe7b5f71713addb2eb5378e296083ae76b0ab4f523ccf21c58c95.jpg,ibcrowd.ir
670eaaf08337a67c686b9657,خرید تجهیزات خط تولید و بسته بندی و صادرات انواع خرما,طلای ناب کوروش,250000000000,250000000000,30,42.000000,چک متقاضی نزد عامل,12 ماه,2024-10-13T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaf08337a67c686b9657,https://carinx.ir/files/87bcfeba97004b43210b523fc74d6bf45aacf78cb9d4fdbce4cc755c21254e0b.webp,novincrowd.ir
670eaaf08337a67c686b964e,تامین سرمایه در گردش جهت خالص سازی سنگ آهن معدن چادرملو,شرکت صنعت و معدن یزد یوتاب,250000000000,250000000000,106,43.000000,ضمانت نامه تعهد پرداخت بانک رفاه,12 ماه,2024-10-13T20:30:00.000Z,670ea97b37339c7ae54e6eae,نوین کراد,novincrowd,/api/fund-raises/resolve?id=670eaaf08337a67c686b964e,https://carinx.ir/files/e8788feccaf7ff6fb3e23330d9e8f7ead752c4329ceedf6976071f018536ebef.webp,novincrowd.ir
